user_id,event_datetime,product_id,sales_value
6babd15b-78c6-4c84-b46a-8f6910bce99b,20/5/2020,2,211.65
e0903326-c40e-4056-9010-6270504dbd61,25/5/2020,1,757.09
5310dad6-f007-41bb-908e-8e013be775fb,22/5/2020,7,173.80
9663883e-1cee-41ec-8635-5f75c2bddf93,29/5/2020,7,791.72
81f09e79-679e-4d6d-ac7e-5a1e733611d4,26/5/2020,4,205.19
fe009c2e-ac8f-4ad8-8fbe-43b19f3b0559,22/5/2020,6,286.61
9bcb1b56-41c1-4454-8062-cf872cf52b8b,28/5/2020,8,593.58
c0278be7-3b6e-4fc3-afdb-62df11a5c81d,22/5/2020,3,908.92
7d4fd249-1d55-4c53-8f01-5df47c52ad64,21/5/2020,6,846.31
517eaf17-5af0-4cdb-81b2-94f0909f6a45,20/5/2020,8,940.71
2e8f8a4d-b5f4-475e-8a9f-155917701263,28/5/2020,0,371.44
80c1894c-3284-4fa0-b9e9-ef12d25deca5,30/5/2020,8,748.42
1aa566b0-66f7-419d-a98f-43254d06a0d0,24/5/2020,7,654.19
f8538356-2ab6-4446-b642-fe3e07750fd2,29/5/2020,8,482.36
d35f7aa4-0482-4252-bb91-a2fd2ae14607,26/5/2020,2,537.53
315160fc-3720-4450-8cb7-38b2f5e69cae,20/5/2020,2,860.22
7482962a-6ac4-4f38-97b2-3b6723e4cfcf,26/5/2020,5,121.16
9f880b71-d816-4f05-9e9e-ddc945102711,21/5/2020,7,188.11
71251fec-66f9-4723-ba68-790a42e09c62,20/5/2020,8,289.87
8ddc9fe8-01b4-470f-a92c-2d41e808cbcd,24/5/2020,3,861.59
59714faf-f451-4fd7-a1c3-6d78a750d16e,30/5/2020,7,888.81
2070f2d7-b00e-48be-ae59-8ab46beff8e6,25/5/2020,6,138.17
e4e5c6ec-ddaa-4d3a-8465-1c03840d789e,30/5/2020,7,660.40
3ead7942-28c6-4953-92ef-53dcec8b06d0,30/5/2020,6,970.53
29248406-bf82-47fc-8b25-5f5131389615,28/5/2020,0,923.62
55e365dc-46e4-4bb5-aadf-04e5e53a0c1f,25/5/2020,3,154.82
3a6bd615-19fc-4233-b773-6d19d7331b64,30/5/2020,4,940.05
ec766029-7788-49dc-af18-be70dc30fab1,20/5/2020,9,422.53
967ec540-dab5-4bf3-9240-414da10cbaab,27/5/2020,7,629.03
9d00b089-0be5-4f07-9b6e-765e8e909e06,23/5/2020,5,734.87
ae9ca347-2b4f-437f-94a6-a14f35a1a0fb,21/5/2020,7,451.08
55bca030-f402-402d-858f-27d520c30d67,22/5/2020,8,233.52
2492b4ec-f7ef-45f5-a53d-c987a5483137,22/5/2020,5,149.00
07d10e7a-0ffe-4cad-9a9b-86cbdfbb5071,30/5/2020,0,954.17
95a4feab-b0f0-4636-9f60-e6c84ac51e4e,28/5/2020,9,587.29
93387592-2861-40e5-98f2-369641991a20,30/5/2020,7,661.59
a57d8144-3238-4a59-8084-eac9765486c2,21/5/2020,4,919.32
9259b1b9-d672-410a-93f7-4fa07cb522f9,24/5/2020,7,367.39
47ea6b74-b15c-4131-b493-40ba0a913976,25/5/2020,8,632.20
d32d640b-95eb-4b77-80b6-c48bf76a8504,22/5/2020,2,240.89
e37bdc11-5d7a-4d44-b2a7-302a81642d48,22/5/2020,4,611.51
3f5bf3ff-c335-4579-87df-ba777e22ba6c,25/5/2020,4,741.98
3e418f31-bac0-484b-b6b8-b9f841cfe38d,21/5/2020,5,542.34
a3bca296-2cef-4f02-be9c-99b846fdee29,30/5/2020,7,996.80
27342f8a-72f0-4409-817f-6dc959241f3b,27/5/2020,6,285.81
514abf2c-32a7-48a5-9de2-045cf839e452,22/5/2020,0,797.77
b9851163-4d03-4b28-bd84-1101b4c09a05,24/5/2020,4,111.18
44e82d64-3903-4b28-a8e0-9c8bc1bbf926,25/5/2020,7,100.05
87071c47-4edd-42be-9394-49d9fccb7ffc,29/5/2020,8,875.23
7b8fd273-7433-4f13-b52e-51f6f74f2575,23/5/2020,6,335.23
583161ae-e9ac-4138-ba1a-9f6377a60b93,28/5/2020,8,699.75
55803ec9-280c-4f36-bd0e-0d6a35048999,30/5/2020,6,811.33
acbdceb7-5190-4017-a391-1843715b34c0,20/5/2020,7,870.65
bcbe5cbe-fc05-4548-89bd-c2860c88b606,28/5/2020,3,427.73
4f1d7924-d500-4b99-ba02-88c102513423,30/5/2020,7,783.50
68ab5dbf-f4f1-4693-8b0e-89b059fd425a,21/5/2020,8,741.44
db021601-6991-4edb-b2e7-8bcd1b654a34,27/5/2020,6,565.46
d0363aa1-865c-442b-ace0-39e199efd935,20/5/2020,8,622.68
dc4eb372-26fb-49ca-914f-58ee95ddcce0,29/5/2020,0,727.29
ae030434-8b5f-40bc-8a9e-7cc8deb1a758,23/5/2020,1,441.18
e337aa82-80fe-4780-b08e-c3f82796c789,25/5/2020,4,588.23
b024297c-1eb9-4ec4-b416-2cb7c0946a4d,28/5/2020,7,238.27
eb41f33a-8f7e-4224-a884-ab65d1609246,30/5/2020,8,341.56
91c2dbac-5a4b-4286-8e04-2736d7bb5885,28/5/2020,6,440.19
c9c74ee7-3ecc-4244-9902-33bc41a0a780,27/5/2020,0,528.75
1f57b59f-74be-4ee8-94ec-ec993c23c3c7,24/5/2020,2,380.25
f76495c4-9ff9-4689-bf58-f71798effb9c,28/5/2020,6,485.72
5bbe2841-0395-47af-880d-9e99ab535ade,26/5/2020,0,938.11
240693b6-a3b5-46ec-8ecf-1eae32484bdc,30/5/2020,6,766.89
a22d4165-2943-4a0f-90a5-032cf161b766,22/5/2020,3,209.86
df8ac1b1-53c4-4a79-92c7-fcadd9593b0c,30/5/2020,4,170.38
4cded05f-2e7d-485c-8e06-63d56a44e05e,30/5/2020,2,294.94
d476b826-7aa4-48b6-a7c4-8218e99cb73a,22/5/2020,2,418.56
c9e2b7ee-5a3a-4525-821d-62812d5b9261,23/5/2020,4,854.48
077728bb-5fab-4a93-bd2c-1d09d06b3cad,28/5/2020,1,759.40
e22af458-f13a-4233-a806-1c98ec85f4da,30/5/2020,8,622.69
efec8949-2af8-40df-ab0e-1b1f3514a999,20/5/2020,2,372.01
11a1d3aa-c8aa-4e28-b1b3-20f3204ee179,20/5/2020,3,801.48
c9a39637-b4ca-4d4a-8e54-ff53cadc983f,22/5/2020,1,344.50
4cb75a4d-af79-4859-b41a-d7c85142b83a,26/5/2020,0,263.75
b445114d-d0c0-4b14-b475-a0f70bf944fd,24/5/2020,4,710.15
e8314d91-b443-4fc0-b388-fc7562a8fc9e,22/5/2020,9,124.25
dadb33d9-7ad2-453e-a8df-711048724d09,21/5/2020,2,406.25
fd1078ce-e252-47ee-b703-ccdca5c38e1c,21/5/2020,9,457.68
a7c35d0e-8d91-4223-8490-a9dc96f59296,28/5/2020,1,304.34
9e4008a3-0f75-4884-a30e-169092123f1d,25/5/2020,2,541.23
b3914531-6b69-429b-a3f8-1d16ddd5b2ae,27/5/2020,1,447.17
8c2e3abb-a6be-41e3-b29d-856295ed316d,29/5/2020,9,232.42
f18f1e83-8817-465d-a34b-8a5acb1cc814,20/5/2020,2,995.26
4eda026f-4766-432a-a1e4-a278bed4ed9d,30/5/2020,7,367.05
202e3bf2-d12c-4152-81aa-8e4924afcc89,23/5/2020,0,267.35
64c292fb-e445-4199-a8d8-3d7d529b84ee,29/5/2020,8,399.91
62690df4-ef49-4335-bf01-b1ea8752905f,30/5/2020,3,132.07
98aecce3-eb08-4416-a92e-330980962421,29/5/2020,5,310.76
b58758c4-90b0-4715-af6b-eba52b869774,21/5/2020,6,753.45
c030c239-d6f3-4d1c-8f78-b61c65ffb205,22/5/2020,2,807.35
66b4a097-6922-444c-9316-2eda32bed1fb,30/5/2020,8,929.80
17a4838f-ce2e-4316-bab7-0e855a699cb9,27/5/2020,5,867.85
ccb40894-04f4-4098-aca4-abdaa627545c,27/5/2020,2,372.17
a8297911-50c6-4083-ada4-61bdb37e3d6f,20/5/2020,8,685.12
76af7cc3-73b7-45ea-8f72-8400c9ff32e6,23/5/2020,3,747.46
69cc5238-b362-4745-b986-f20565e1b2e7,26/5/2020,7,460.10
148ac3fd-a33a-483b-b2cc-5bd6ca7c6239,26/5/2020,5,915.16
5a3cb3f1-4726-4fed-ba94-9c910230df81,20/5/2020,8,436.35
557b25b8-2b5a-414a-877c-27533ae68619,29/5/2020,2,835.68
89e9bac0-878d-4914-b39a-bba08e92e45b,23/5/2020,4,195.54
4081f35b-6d7e-417b-9bdb-354687c5a100,21/5/2020,7,120.11
abda8a53-8f1f-42f4-b9e8-88d872ae2b42,29/5/2020,6,618.40
db4d91bf-c934-4085-a707-28c7a4eb1e23,24/5/2020,6,544.45
3d1b111a-1447-48d7-a448-1aa4190836bb,24/5/2020,6,724.60
0970590b-60dd-41dd-b5d5-40ab64c11138,27/5/2020,2,304.73
34736e46-d42b-40d6-9b24-4cb76014eb70,28/5/2020,7,422.76
566832bc-90fc-4629-8bad-0a494fdbbed7,28/5/2020,0,892.38
621cd80a-cba7-483d-813b-781322b02e20,23/5/2020,9,967.52
43031769-6e95-4147-b8d5-a5b47abf185c,29/5/2020,4,305.95
358f656c-38c8-432e-bf4c-8c930bfbe9c7,20/5/2020,1,230.70
c6516911-e341-4c20-b491-84011c504ddb,28/5/2020,6,493.97
d5d69346-c1da-449a-97fe-228ceaac9c79,29/5/2020,6,214.26
d84e906f-f3c6-4307-bf17-663ce1dbbad9,28/5/2020,1,164.52
8d95d0c5-1b96-4177-8c41-fb1d2525190e,23/5/2020,7,764.43
2489751a-078f-4e2e-8cb1-ed07fb5a1c54,21/5/2020,8,925.16
20e26961-45c8-4918-bc3f-4096fa4068cf,28/5/2020,3,669.83
96bc23f8-fbca-4cc1-bf6f-bba99125e63f,21/5/2020,1,393.17
7aff6660-40cb-488f-a59e-bb7979bae587,30/5/2020,1,108.48
0b3e113c-3e93-4eab-972e-490d489469c1,20/5/2020,5,143.07
1ca01bcf-452c-4c1e-b0a7-f263416a4191,27/5/2020,0,136.64
3282539f-2431-4ec2-a492-82250b0528ea,28/5/2020,8,668.46
a0efe603-cb97-4caf-85a7-42498c0b659c,22/5/2020,4,793.11
be686719-a0f4-47ff-a9bb-fa9f80f740d1,30/5/2020,7,974.10
005e23c9-925d-4d96-abfd-63013f864efd,27/5/2020,6,438.05
0f4daa4c-0701-41d2-8cc8-ce4396cf8ee4,24/5/2020,8,357.75
ff573999-86c5-4eac-84e3-b026c710367c,20/5/2020,2,663.00
e2351c45-e1fc-4051-b91e-3c7d036998eb,20/5/2020,6,915.96
e51168e9-8dbb-4377-8087-b9dab51b06f1,28/5/2020,7,303.77
89f58995-9697-478c-b8df-9ab4253fa9f3,20/5/2020,5,817.57
23ff2d8a-be70-461c-8c17-651be04bea0b,27/5/2020,4,925.48
d5244109-ec37-48f2-ac10-8c80ac228b78,26/5/2020,1,958.08
ff122163-4e0b-45c7-9575-0c559b744b97,22/5/2020,2,827.52
c998f387-731d-424d-ba96-385c0e62ba6d,29/5/2020,8,282.33
a0d5ffbe-dac8-4371-ae11-960aef689e0b,28/5/2020,8,331.57
9a3d090d-164e-4773-8353-16b4eecb45ae,26/5/2020,6,383.95
adb2596b-7917-417b-85de-f20823c84c33,23/5/2020,1,487.67
d9f00898-7f67-4881-8343-5c1b79cadc1c,28/5/2020,6,793.32
cfffbe4e-d088-4353-90c8-8cc9b42ddded,23/5/2020,3,380.55
22ebbf31-5f62-4912-849b-af310618e37a,29/5/2020,9,282.78
ec7704f9-edf1-4e3e-ba81-f77f565e1e39,26/5/2020,3,655.91
60768ed0-ca05-4808-b067-013a23d551f8,28/5/2020,3,794.90
db1ebf36-8fb9-4697-b32c-21b5e6c6f881,27/5/2020,9,629.76
7f557715-cea1-40e6-971e-2523c2a4e56d,21/5/2020,2,186.83
2fd70ef4-d414-465e-83dd-ee6154cabe7b,27/5/2020,7,117.39
bce8c54c-b749-4207-81ae-4ac31f5afc6f,22/5/2020,1,241.93
1d874128-ac73-4d6a-bef6-f7137e83598e,24/5/2020,1,746.49
8399955f-c33b-49de-8bc6-fec9601b7b0e,22/5/2020,8,757.20
ece1eeda-2b31-4df9-adb6-3e3cae04d55c,25/5/2020,2,697.40
933f0e37-f3c3-449c-ae75-cc507fac96e6,27/5/2020,6,829.18
c68dd570-fd32-4447-8c5d-3eccbe0235e3,27/5/2020,0,987.27
6a58f9ac-d0f4-4613-9edd-ce359eafa7c2,20/5/2020,9,362.29
2abbc821-aec0-47f6-a476-9d58b137ab65,25/5/2020,6,559.61
a452975a-0c73-4f85-8104-4bbb1c658c98,27/5/2020,7,995.74
fcaa17d2-7820-4e8d-ad68-8b3816ab220f,22/5/2020,2,500.82
da363468-64e3-40c3-b3e6-b43badc93c67,25/5/2020,0,398.59
23345e3a-87a2-4564-a040-dc6e59696180,21/5/2020,4,959.49
2c1a2ef3-a544-48eb-b8b5-72f34acce03c,23/5/2020,3,571.93
91fe5593-2f8a-415c-81f9-a44b6dd8695a,26/5/2020,0,779.24
6d930056-5b5a-4c70-b4aa-d4f89ac53f92,21/5/2020,5,954.57
a4630a01-34ad-46ac-a139-7404fa6cabe0,20/5/2020,8,119.90
9b3b5e0f-45aa-486c-91b6-089f1bfc589f,27/5/2020,0,477.75
6ec1d908-b37e-4b08-bcaa-0baef30b3b64,28/5/2020,2,549.92
e9c256d7-f0d6-4c32-9b2a-71c6697c25b6,30/5/2020,4,830.97
bba202d0-24eb-429e-9181-4e250a043799,30/5/2020,2,455.93
f8674596-fb86-4fee-a962-d257974d0630,30/5/2020,0,620.62
cb35572b-272f-4efd-951a-23c7dc21b74b,26/5/2020,7,690.69
e3a5d074-9ebb-4ce8-a010-e8d6d1452b1a,20/5/2020,6,130.02
449d3456-f0fc-4722-98e4-36c1a64a5349,23/5/2020,7,870.48
6fd41a46-973f-48a5-98bf-53fb12a730b3,21/5/2020,3,819.26
fe9db430-60a1-4df2-b9e0-3579ae0376ca,30/5/2020,1,334.52
89bde20e-8fb0-4004-8b9e-4b49ea0d35dd,24/5/2020,0,927.96
2a4fb0b3-3bf4-4f2c-8044-3d63ef983824,24/5/2020,2,536.47
2b26411d-0292-42cd-af31-25db78531991,26/5/2020,5,235.65
7a4bcf6c-929b-4391-bf77-6fb96b36e5ca,30/5/2020,3,453.34
31583277-4958-4a20-ad5c-56157d5c08a3,23/5/2020,9,324.94
b290d921-1570-407f-8bc1-c72c8bbc129e,25/5/2020,7,281.82
3f9587a8-61e6-4e17-b22c-c2002406d4b5,24/5/2020,8,337.77
28e8dff7-ddf3-4285-a7bb-412f14a4a915,20/5/2020,9,747.82
8cf98195-9b08-4cb0-bb77-04c724a8fc1c,22/5/2020,1,657.81
69684375-ade3-4bd8-b08a-483e2e44c4ce,29/5/2020,5,402.78
7d1a2bf8-0eaf-419f-b9cf-44fa59cd79d3,27/5/2020,2,298.84
f5005c4c-378a-4ac1-b8d5-f08ae9a710c4,20/5/2020,3,359.53
ec681287-a306-45b0-a44c-e9c548c566b4,30/5/2020,3,537.45
f9ecea8c-2982-4ed4-84d4-aa00ae844d94,30/5/2020,6,810.35
e089ed66-a742-4dbc-b0ce-015691515dba,21/5/2020,1,967.95
d9d04fed-05de-406a-901c-916c73afa647,29/5/2020,5,748.33
41693e8b-cc17-45cb-b22e-5ad5dc579b46,24/5/2020,3,343.81
a32ecc71-d472-4182-80d2-c730319f932b,22/5/2020,7,208.36
608d07fc-cdce-4dff-9702-e1bee8e6dfbc,25/5/2020,2,622.92
38401e10-3f4a-40b7-8bb8-dac0aade6725,21/5/2020,2,831.60
0fc142ad-ad19-4470-aad2-4f5e4a24efd8,27/5/2020,2,675.83
39adc7f6-b3ad-4b08-aa72-9e8b7476b97d,29/5/2020,7,260.26
7d153a05-c62d-4303-834a-9288c0aa11dc,26/5/2020,5,632.32
0ab41f22-e3fc-4d19-8570-bd4f0e7dc263,29/5/2020,9,517.77
307a647c-a1ea-4f1f-b129-057270b5bbe3,21/5/2020,1,896.51
836b349a-8fe4-4bbb-93b6-18f783c10428,21/5/2020,7,171.15
22368085-0f4c-4c77-904f-f5859b35197f,30/5/2020,0,914.25
cdb09a31-a62c-4c4d-a94c-0c04f2aec0cf,23/5/2020,1,805.45
25dc8bb9-592f-48f9-a17a-51ed46412f67,26/5/2020,9,219.64
579b644d-3ebc-42f1-9e02-85e59d62aa8d,23/5/2020,1,314.50
6a6ce039-043b-4208-a8b0-5a9d88348886,30/5/2020,7,458.38
c49c3f5b-57e9-4c86-81ae-644920ef20a8,30/5/2020,1,543.68
fc692c1a-0287-4b28-a988-2fd7373d9b56,24/5/2020,7,615.94
b930368d-ff45-48a9-82af-45fb6d524f8f,23/5/2020,7,446.75
46aa1e10-6c96-4014-80a8-7a93a3a8446d,30/5/2020,4,212.90
7e076474-2d92-40c2-ad0f-cb473064eb96,25/5/2020,0,299.75
07edcd8c-3b1e-483a-95ee-3aaf3e29225f,30/5/2020,3,341.92
677ddb53-cf03-4eb4-bbeb-ff63182cbf6a,24/5/2020,8,181.41
116efb0f-ecd9-4670-bc20-82e56774ad16,28/5/2020,7,609.82
0d5203fe-d8b4-42fa-8899-196d0b10ecd1,23/5/2020,1,821.53
b6cb4e06-c243-49ef-ac39-694d78b6057a,26/5/2020,5,502.51
79888906-f2d1-4dda-acb8-8b226967de16,26/5/2020,5,793.83
0d9a7e61-00e5-4149-8a29-03e1f8f05168,24/5/2020,0,393.88
8c37fd8d-9202-427d-bc41-152368fc88f0,29/5/2020,7,605.16
29b5ce7b-abc3-41eb-81f7-1f2718f36053,21/5/2020,1,564.25
34a10e6e-ba9d-4c35-bada-297b30cb97d0,28/5/2020,1,209.22
f3100dbd-8e7c-44d8-b370-b4bd6b9da1ca,26/5/2020,3,117.15
4f3f34c3-cbef-4fe2-a6c9-4d58f6495c1d,20/5/2020,9,116.72
f67617a4-a11a-4a98-ad3d-0abfa0a0065a,29/5/2020,1,816.44
069ef0e0-df15-4bde-8403-3e32f2952c4c,21/5/2020,0,452.92
6f57bae0-1c19-4543-af4e-ef31ac57fa9e,22/5/2020,5,230.48
f54a3d1c-0016-424f-b6f4-ac5095fd62c7,25/5/2020,8,745.91
0835cda1-aa16-46af-8554-ccf60b68f4f1,22/5/2020,2,166.44
6c362378-08ad-4b67-b6af-694a36bd4c19,26/5/2020,8,530.99
f831493f-6794-49d4-a75a-77dba2af1a3c,30/5/2020,7,550.45
e1af37a4-9f4a-476a-b211-2f85ae68d46e,20/5/2020,7,522.95
6e1a7164-e599-425f-b104-ef92786663b6,21/5/2020,7,551.81
7602a850-98d6-4327-93c0-cbaae113b666,30/5/2020,5,410.06
c785b540-26d3-422c-adad-ce33e18f7f46,23/5/2020,4,253.18
b7fa683e-ad11-4be6-a177-fcd572ab3be7,30/5/2020,9,449.25
93059ec3-52ee-4461-9594-53a5224e32d1,22/5/2020,9,261.44
f7077070-0f88-44a5-8185-e32924053777,26/5/2020,6,409.25
482b30d5-2d39-4776-ac7f-8f0392352882,29/5/2020,4,426.75
5c13a0c3-4a98-4c62-b271-8ea386156bf5,24/5/2020,4,190.56
413fe95a-0291-4acb-a9c8-bdc060686f9d,27/5/2020,7,630.55
9694f973-4182-4f3c-831e-d498de956626,23/5/2020,0,344.38
4203f4ab-3025-4b95-b946-006d4d38e3db,26/5/2020,5,549.46
eb2b01e2-9859-4ea2-85aa-2e172e3f6433,29/5/2020,1,903.32
c4325b31-26f9-45ec-853d-8f71995aa510,26/5/2020,5,767.26
a53ef2f8-84bb-4063-9e36-9847f0fe565c,30/5/2020,7,759.79
b1364b91-65bb-4f8f-9d5e-e5b8c5590d63,24/5/2020,9,194.85
b2cbc98e-8928-447c-9de4-4333fd5b0f17,23/5/2020,3,138.01
16753cf8-4a6b-4191-b5e6-6cdb35d388e2,29/5/2020,9,975.15
571ac632-ccf4-4cef-a887-4c370ecc7fb5,24/5/2020,6,524.52
d50acb50-7399-45ce-9f2e-f6fb45c3f599,27/5/2020,7,711.86
6b2532e2-e7a0-48a4-a9c0-6b7e17417cbc,23/5/2020,9,390.76
fcce1790-736f-414a-88d6-505264ebaa54,27/5/2020,0,392.68
75e584c9-8a77-4b44-ab28-17a5ce08384b,24/5/2020,3,252.36
2f6d5bb4-957e-4fc8-8ce0-ab3cea4638ad,27/5/2020,1,819.16
d7f27c71-2b96-492c-a223-6839afed7bd6,24/5/2020,5,253.18
fb3bb53b-6965-45b6-b889-fb4b0023e736,22/5/2020,6,338.53
281f62ef-63cc-4994-bddf-c45563d44bd1,29/5/2020,1,755.94
98624649-6af3-4a84-9c62-e60a6d2c4f20,29/5/2020,9,876.47
50dfce11-18a3-4a7a-9c33-ac6f594ce064,20/5/2020,1,656.94
245f6514-9caf-4c8b-bcf5-4e4ac53821af,23/5/2020,3,857.16
b5e03933-f348-40dc-8100-feb3d9057b8c,30/5/2020,1,778.12
013317ff-da4a-43bd-bf84-97b40413dc1f,28/5/2020,8,606.63
5606d1aa-2353-43e1-a0b9-1dfa90a9ea82,30/5/2020,3,693.96
7ad4d486-2a26-4581-9f68-974b50ee22fa,27/5/2020,9,185.08
2cae4a07-6566-4374-b210-a9f9713ee1b5,22/5/2020,9,753.00
671de9f0-d43a-4265-9e5d-899db2d4aed3,28/5/2020,2,902.35
a2d1cd78-2ad6-4cd0-a1f5-c319ca883f10,25/5/2020,4,597.03
43018303-717b-4cf6-9254-f9274ff280b9,26/5/2020,7,133.42
1c80bffa-8188-44c7-a894-6f19a3edee23,28/5/2020,1,703.43
834b7c3e-2373-4f5c-aa77-82a350ae95b5,27/5/2020,5,507.65
82a353c2-7cc9-417d-b83f-79dd0ed70f1c,23/5/2020,1,644.53
4f62ba88-e7e8-428f-97f8-3081e25e46d8,28/5/2020,1,682.05
132c1f19-99cc-475c-9032-e27daab3af16,28/5/2020,7,676.39
47f31f33-4cdc-4426-b0a2-6567162fae60,24/5/2020,3,930.78
4e94eeef-0dc7-40a0-8bec-f2be03fa25e4,25/5/2020,8,172.45
8a724fb3-4901-43c7-be5e-a26fc48caeb8,22/5/2020,0,639.22
8f69e001-c310-4916-9252-d6863be2f7b0,20/5/2020,9,273.66
c874f4af-9db3-4572-9c68-c14f5fe88425,29/5/2020,3,619.68
943bc4c1-85ff-4ca3-9e36-7181b5c7dc08,28/5/2020,3,598.60
baf55371-1af9-48f6-a938-163ae1067256,21/5/2020,6,585.26
26f8f85a-639e-49ad-a875-ce85dc430c9a,28/5/2020,6,429.01
c1578233-49ee-4c99-8973-c792a8c5ba24,22/5/2020,6,295.16
8368a8f4-3666-4dc1-972b-064732802a1d,29/5/2020,5,716.58
931824d0-0bf1-49be-bd6f-bf9c6ed8ab1d,27/5/2020,2,764.82
ebacf03f-74de-44f8-9cbb-78c25b241598,28/5/2020,6,590.13
5bd9f763-f25f-4b13-a8bc-698171745c8a,22/5/2020,2,852.56
fb9997e8-3a84-4587-b167-0f16505d53e0,23/5/2020,4,397.33
0acd3d05-b568-4dbc-9791-0217e33d76bb,27/5/2020,8,888.22
155e7b78-8f13-4b2d-937a-afbe415b09f6,27/5/2020,0,251.28
1db86654-2ec5-488a-8b14-90807238db8c,27/5/2020,8,779.57
772adc37-45b0-46fa-b1f7-0ab206635340,27/5/2020,8,318.36
c56a10af-2bda-4575-b8eb-d11b578ca0d8,29/5/2020,0,741.40
ccb4a360-8fb3-4a71-8d4b-8a62c9e8b8fc,26/5/2020,1,439.96
8134b56f-e673-4f33-abe9-fd216e3885b0,24/5/2020,3,531.22
a1cc84b5-ce39-4d81-a102-6ea8360c3483,20/5/2020,9,821.72
38f591b3-e5e7-46b9-87cd-b6b4d799ef18,27/5/2020,3,608.90
f64556bd-4e63-45ae-8236-e5c5e7c7c6f4,29/5/2020,8,101.22
6cfc549a-07fd-4316-aba5-aa3b14dde6bc,29/5/2020,8,517.27
73cb6d1e-167e-4d53-b3b7-55e05592cf63,24/5/2020,8,288.42
b420b3cc-10e3-494c-816d-df4856c2a8c5,25/5/2020,7,164.60
e964cbe4-82cf-44b8-9a6c-fc36f52102d3,20/5/2020,8,101.90
a7c1d3ec-0f35-4fc4-89db-888278584401,28/5/2020,2,308.06
09ccd98f-9a75-44fa-9911-f58e82b7aeb4,29/5/2020,7,224.13
a913ddf0-fd90-496d-bf3b-ae55ef33262d,26/5/2020,6,822.87
66e24f6d-5dda-4041-bc61-baa8c5f88bea,20/5/2020,5,932.29
7130bb4f-08bb-41f3-841b-e8f0fe1c6e3a,28/5/2020,7,530.00
2278aa3f-dcad-4a9c-a4d0-c83526b844f8,30/5/2020,5,400.72
e1013e6a-80bb-471f-b22f-0251f1848150,26/5/2020,6,935.68
53eff8f0-1091-47e1-8bb0-16130f84ffb2,27/5/2020,4,350.80
def26078-5bd7-477b-b679-aeef2f83fbaf,24/5/2020,8,814.04
1b28cb66-d703-4cbd-9099-b07330bc62f3,29/5/2020,4,658.62
f19b704e-d4ef-4114-a919-b89aea6ddb49,28/5/2020,1,572.58
fdac4dda-497f-443e-98c0-245036e48889,26/5/2020,0,383.30
7e2c8cee-f55c-4610-807b-6065826e0af8,21/5/2020,2,352.41
b2479043-0779-436f-bd0c-dfbfb9f097b7,26/5/2020,6,978.96
78d9efa5-9223-4008-8ec5-3aa33e3d81bc,24/5/2020,9,558.50
f1a12d2d-132b-4d4f-8327-138574ead90b,23/5/2020,1,907.83
5aebefee-853b-4ec5-a406-57927abfe4d9,27/5/2020,4,562.00
34fb8a54-b5a9-497e-a28d-46a2e236e351,22/5/2020,3,750.17
1c84e582-32dd-4c4e-89e3-b8cac40fdd5f,30/5/2020,0,577.56
a2e5521f-805b-4809-ae94-799376067d23,24/5/2020,9,544.11
50ae5454-e9c2-497c-96ee-40da60c28519,21/5/2020,2,930.25
02fb3b34-3189-49c8-a4a3-18dba5fc1660,22/5/2020,7,409.15
f07bb0cc-24ba-4f4a-80b2-db88a62a56ff,23/5/2020,9,278.61
b13852a4-a358-4a11-8b58-48379cbaaee4,22/5/2020,8,306.47
71cbf04f-eee5-4895-a731-6b4f18315494,27/5/2020,0,620.88
bafa4e0c-5d96-4c3f-8872-5348303cbb8f,20/5/2020,4,559.19
2b2fa5f4-e1f3-4ef9-a401-df0ad9289cea,27/5/2020,5,430.64
f60b686f-5ee6-4a09-baf2-ddd650eb5146,26/5/2020,4,656.33
d701a0c7-2b85-46f0-84ef-bf8821f6129a,28/5/2020,5,175.64
e796c586-1d2f-4231-b7b8-16ec01f4b80f,22/5/2020,2,163.94
5cb46752-b85b-4f4f-a825-fea0cc684674,29/5/2020,0,800.09
442b4000-47ae-4acb-aabc-4b5abd4e513a,23/5/2020,3,986.89
921603bf-2984-4aee-b20f-a4748af7f43a,21/5/2020,2,416.36
eab9cac4-0d71-4191-b691-e65f0784fa17,24/5/2020,7,583.75
652fafd8-76f8-44bc-bf71-3ef0aac8dfe1,28/5/2020,4,419.89
d5212d1a-61bc-40f0-9006-ee9456799202,26/5/2020,3,398.64
3e1a0d91-b593-4a53-bbc3-ef54ef828a96,23/5/2020,0,384.29
eb679352-e696-48d0-80d3-ee00035e89d1,22/5/2020,5,427.20
a8b407f8-4f36-4001-8c8c-7f3ac47abdda,28/5/2020,7,140.55
9646125d-0eaa-4f15-bf87-26ab271431a3,22/5/2020,7,537.28
a83e4839-37ec-4a0b-be88-adbc215945ef,29/5/2020,3,664.08
77a2871d-c141-4580-9a5f-0f397025a381,25/5/2020,7,728.27
9c1bec81-7728-41a1-b910-be75cd1f604f,24/5/2020,9,398.69
a9611159-9b35-4e12-9160-b7ff21fcc56e,24/5/2020,2,356.69
ffb6e1de-41dc-431d-9a26-fdebee64f7df,29/5/2020,5,487.43
dd4611d1-1414-4e9e-96f4-f14ebd9f9e48,27/5/2020,4,567.21
b56896fb-8b5b-47e1-b7f6-a28703e3f617,29/5/2020,2,285.72
